sec,nanosec,pos_x,pos_y,pos_z
1778876484,152654606,34.67895544994645,27.78081637796673,-0.10215496193930562
1778876484,352844336,34.75007275033764,27.841140088222204,-0.10915561341486324
1778876484,554584938,34.8239503427976,27.89450853515043,-0.103156249941744
1778876484,752400209,34.88593287827332,27.94395918011709,-0.10615680563811658
1778876484,953093935,34.92650312657915,28.004155694630093,-0.07515729245256786
1778876485,152768438,34.946967782825034,28.061823437552686,-0.07515765744329528
1778876485,353324626,35.02006219443025,28.120029157808762,-0.08415831458289169
1778876485,554542106,35.06974685786243,28.162161724284456,-0.09015877610708856
1778876485,754116120,35.09866976542726,28.21622103347522,-0.09215917315526667
1778876485,952891614,35.160986548078355,28.252288383088466,-0.09315967829707184
1778876486,153243799,35.225674475582764,28.303611904841834,-0.08316026311652713
1778876486,352695633,35.27528082305682,28.361064883803824,-0.08916079118790243
1778876486,553256710,35.32469831463,28.43253311611704,-0.08416138310768595
1778876486,754543110,35.37636577476123,28.49400306294229,-0.08416194502002128
1778876486,955069452,35.42782970029138,28.562006612609267,-0.10016253551148857
1778876487,154704079,35.47381618825904,28.61031235763643,-0.08016300871959103
1778876487,354618162,35.52001815217784,28.639773119111343,-0.07516339763282254
1778876487,554199399,35.56197362659036,28.70846645380024,-0.06816393984640001
1778876487,753889390,35.61246563328119,28.75823091489434,-0.06916444655056608
1778876487,955262472,35.67991618738592,28.822391877439973,-0.061165113468160115
1778876488,157042589,35.722092038748826,28.87473411629797,-0.05916558692718965
1778876488,354816442,35.773802248878894,28.939687128720134,-0.06616617220281107
1778876488,555760328,35.82248184816038,29.002176859118727,-0.06316672875615303
1778876488,755009602,35.88228374330527,29.060279079583758,-0.08016732962111384
1778876488,955430025,35.943597845667995,29.099404628032758,-0.08016785391997416
1778876489,154902528,35.99777841523667,29.13800827307536,-0.09416833795809687
1778876489,355333902,36.03879660945402,29.187789148132328,-0.08616879632278795
1778876489,555446287,36.05275266209967,29.232815534618684,-0.09016908028304904
1778876489,754727450,36.09655611611211,29.26998010957618,-0.08016949855932154
1778876489,953810722,36.13962643730061,29.300659968573918,-0.08616988523579927
1778876490,153368045,36.17578698762868,29.353221227606177,-0.08117033248438865
1778876490,352771658,36.21950549870775,29.402380951664018,-0.10117080720271154
1778876490,554582212,36.27153218674584,29.444806567079276,-0.10817129883362853
1778876490,753505604,36.305733380231395,29.47153818974882,-0.10417161737998626
1778876490,954115783,36.3584914901236,29.519617160659195,-0.11217214016774157
1778876491,154080391,36.400852292136534,29.57441189513508,-0.09717263634899886
1778876491,353527426,36.43282931165877,29.62444226722475,-0.09517305180447444
1778876491,553606348,36.48358935968748,29.663832596832577,-0.095173524497838
1778876491,753716889,36.52727092266198,29.6938730026051,-0.0831739159910505
1778876491,953790691,36.56304161577401,29.749684269789807,-0.0651743812643204
1778876492,153840358,36.61991957181322,29.786004437761108,-0.05517487709731839
1778876492,358155225,36.658051429052136,29.8520839499557,-0.07817540610076179
1778876492,554809706,36.706159409066395,29.87994200451451,-0.08417581285596576
1778876492,754589927,36.75336241228284,29.905513241649743,-0.08617620586170993
1778876492,955275618,36.81405642941044,29.959252064613853,-0.09717680839882448
1778876493,155338369,36.84643139363136,30.010188837648542,-0.10617723492793196
1778876493,356268690,36.91869439681777,30.04829353425629,-0.09517783302018579
1778876493,557589695,36.95942112318142,30.077849078793502,-0.09317820897963358
1778876493,762112502,37.01664128588354,30.104942268344857,-0.10017867015997517
1778876493,957654954,37.064445814475036,30.161978045390402,-0.08817921617048619
1778876494,158117837,37.113216615114766,30.21579757146213,-0.09117975562516634
1778876494,359482394,37.176758922261214,30.252248406005982,-0.09018029824284923
1778876494,558511694,37.215146770806626,30.283173381826025,-0.10218067057655311
1778876494,758481020,37.263637564941405,30.32258668223147,-0.08318114129199294
1778876494,956814073,37.31397863645106,30.350263910108044,-0.08018156748560124
1778876495,156980039,37.37717218911114,30.392616518672,-0.07818213970299048
1778876495,357049954,37.43114130124195,30.433597464267805,-0.0821826526878997
1778876495,557123475,37.47137636823164,30.488215641798128,-0.08018314901656254
1778876495,757786174,37.520946468612344,30.508418979065713,-0.07518353940458944
1778876495,955589883,37.55570879637902,30.545833083293804,-0.06318392222775415
1778876496,154094147,37.62014069520027,30.595219371114364,-0.07418454024354482
1778876496,354206802,37.655292685848394,30.629383304237212,-0.1081849112138471
1778876496,555488192,37.70488295755781,30.678523495667452,-0.1041854420261572
1778876496,755602010,37.758487222336555,30.717093446024016,-0.09818594483782306
1778876496,954799577,37.82054245769952,30.76686003423902,-0.09618655241932217
1778876497,154225452,37.901580895109504,30.797790307514383,-0.10318718425717854
1778876497,353265833,37.94420397701074,30.82075548450599,-0.10718754916204887
1778876497,553985729,37.985258348750655,30.833602494023168,-0.1271878574515597
